USC00472165,19480701,PRCP,0,,,0,0800
USC00472165,19480702,PRCP,0,,,0,0800
USC00472165,19480703,PRCP,0,,,0,0800
USC00472165,19480704,PRCP,0,,,0,0800
USC00472165,19480705,PRCP,0,,,0,0800
USC00472165,19480706,PRCP,0,,,0,0800
USC00472165,19480707,PRCP,0,,,0,0800
USC00472165,19480708,PRCP,0,,,0,0800
USC00472165,19480709,PRCP,0,,,0,0800
USC00472165,19480710,PRCP,0,,,0,0800
USC00472165,19480711,PRCP,0,,,0,0800
USC00472165,19480712,PRCP,0,,,0,0800
USC00472165,19480713,PRCP,257,,,0,0800
USC00472165,19480714,PRCP,0,,,0,0800
USC00472165,19480715,PRCP,5,,,0,0800
USC00472165,19480716,PRCP,5,,,0,0800
USC00472165,19480717,PRCP,0,,,0,0800
USC00472165,19480718,PRCP,0,,,0,0800
USC00472165,19480719,PRCP,0,,,0,0800
USC00472165,19480720,PRCP,0,,,0,0800
USC00472165,19480721,PRCP,0,T,,0,0800
USC00472165,19480722,PRCP,0,,,0,0800
USC00472165,19480723,PRCP,0,T,,0,0800
USC00472165,19480724,PRCP,0,,,0,0800
USC00472165,19480725,PRCP,0,,,0,0800
USC00472165,19480726,PRCP,38,,,0,0800
USC00472165,19480727,PRCP,0,,,0,0800
USC00472165,19480728,PRCP,0,,,0,0800
USC00472165,19480729,PRCP,0,,,0,0800
USC00472165,19480730,PRCP,66,,,0,0800
USC00472165,19480731,PRCP,0,,,0,0800
USC00472165,19480701,SNOW,0,,,0,
USC00472165,19480702,SNOW,0,,,0,
USC00472165,19480703,SNOW,0,,,0,
USC00472165,19480704,SNOW,0,,,0,
USC00472165,19480705,SNOW,0,,,0,
USC00472165,19480706,SNOW,0,,,0,
USC00472165,19480707,SNOW,0,,,0,
USC00472165,19480708,SNOW,0,,,0,
USC00472165,19480709,SNOW,0,,,0,
USC00472165,19480710,SNOW,0,,,0,
USC00472165,19480711,SNOW,0,,,0,
USC00472165,19480712,SNOW,0,,,0,
USC00472165,19480713,SNOW,0,,,0,
USC00472165,19480714,SNOW,0,,,0,
USC00472165,19480715,SNOW,0,,,0,
USC00472165,19480716,SNOW,0,,,0,
USC00472165,19480717,SNOW,0,,,0,
USC00472165,19480718,SNOW,0,,,0,
USC00472165,19480719,SNOW,0,,,0,
USC00472165,19480720,SNOW,0,,,0,
USC00472165,19480721,SNOW,0,,,0,
USC00472165,19480722,SNOW,0,,,0,
USC00472165,19480723,SNOW,0,,,0,
USC00472165,19480724,SNOW,0,,,0,
USC00472165,19480725,SNOW,0,,,0,
USC00472165,19480726,SNOW,0,,,0,
USC00472165,19480727,SNOW,0,,,0,
USC00472165,19480728,SNOW,0,,,0,
USC00472165,19480729,SNOW,0,,,0,
USC00472165,19480730,SNOW,0,,,0,
USC00472165,19480731,SNOW,0,,,0,
USC00472165,19480701,SNWD,0,,,0,
USC00472165,19480702,SNWD,0,,,0,
USC00472165,19480703,SNWD,0,,,0,
USC00472165,19480704,SNWD,0,,,0,
USC00472165,19480705,SNWD,0,,,0,
USC00472165,19480706,SNWD,0,,,0,
USC00472165,19480707,SNWD,0,,,0,
USC00472165,19480708,SNWD,0,,,0,
USC00472165,19480709,SNWD,0,,,0,
USC00472165,19480710,SNWD,0,,,0,
USC00472165,19480711,SNWD,0,,,0,
USC00472165,19480712,SNWD,0,,,0,
USC00472165,19480713,SNWD,0,,,0,
USC00472165,19480714,SNWD,0,,,0,
USC00472165,19480715,SNWD,0,,,0,
USC00472165,19480716,SNWD,0,,,0,
USC00472165,19480717,SNWD,0,,,0,
USC00472165,19480718,SNWD,0,,,0,
USC00472165,19480719,SNWD,0,,,0,
USC00472165,19480720,SNWD,0,,,0,
USC00472165,19480721,SNWD,0,,,0,
USC00472165,19480722,SNWD,0,,,0,
USC00472165,19480723,SNWD,0,,,0,
USC00472165,19480724,SNWD,0,,,0,
USC00472165,19480725,SNWD,0,,,0,
USC00472165,19480726,SNWD,0,,,0,
USC00472165,19480727,SNWD,0,,,0,
USC00472165,19480728,SNWD,0,,,0,
USC00472165,19480729,SNWD,0,,,0,
USC00472165,19480730,SNWD,0,,,0,
USC00472165,19480731,SNWD,0,,,0,
USC00472165,19480801,PRCP,0,,,0,0800
USC00472165,19480802,PRCP,0,,,0,0800
USC00472165,19480803,PRCP,0,T,,0,0800
USC00472165,19480804,PRCP,0,T,,0,0800
USC00472165,19480805,PRCP,0,,,0,0800
USC00472165,19480806,PRCP,0,,,0,0800
USC00472165,19480807,PRCP,0,T,,0,0800
USC00472165,19480808,PRCP,30,,,0,0800
USC00472165,19480809,PRCP,66,,,0,0800
USC00472165,19480810,PRCP,274,,,0,0800
USC00472165,19480811,PRCP,0,,,0,0800
USC00472165,19480812,PRCP,0,,,0,0800
USC00472165,19480813,PRCP,0,,,0,0800
USC00472165,19480814,PRCP,0,,,0,0800
